country,city,GSV,espg,name,year,week,latitude,longitude,counts_week,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,3_way_int_count,4_way_int_count,median_speed,dist_to_greenspace,dist_to_bikePOI,dist_to_edu,dist_to_train,bike_points,bus_stops,restaurants,daily_shops,business_shops,traffic_signals,cycle_length,ndvi_mean,ndvi_std,dem_mean,dem_std,lst_mean,lst_std,lc_entropy,pop_sum,build_area
Netherlands,Amersfoort,n,32631,"Piet Mondriaanplein, ter hoogte van P+R, Amers...",2020,12,52.155781,5.365727,4511,24,50,4.166666667,5101.501,102.03002,2.916666667,22,2658.913,26,102.2658846,1.090814565,20,2,30,0,0,0,0,0,0,3,0,0,0,0,0.230334305,0.127485224,5.802816901,1.641192613,22.2099426,0.743118581,0.638868029,455.9453125,0.04236946
Netherlands,Amersfoort,n,32631,"Groningerstraat, tussen Zeeuwsestraat en Holla...",2020,12,52.158615,5.376587,14116,65,107,3.292307692,9151.372,85.52684112,2.953846154,61,7238.655,85,85.16064706,1.05167392,52,7,50,79,39,39,81,0,6,2,3,1,12,1653.387596,0.255929161,0.139773129,5.244343891,2.537328047,21.67869326,0.781861669,0.677420868,602.0127563,0.06703815
Netherlands,Amersfoort,n,32631,"Zeeuwsestraat, tussen Groningerstraat en Fries...",2020,12,52.158856,5.376232,395,64,109,3.40625,9815.645,90.05178899,2.96875,60,7655.337,84,91.13496429,1.048641793,50,8,50,57,69,69,57,0,6,2,3,1,12,1576.602454,0.255600138,0.151111326,5.390909091,2.359104046,21.6450506,0.911036871,0.707315078,602.0126953,0.06857141
Netherlands,Amersfoort,n,32631,"Kapelweg, tussen Borgerlaan en Van Bemmelstraa...",2019,45,52.144904,5.375836,14627,48,99,4.125,8658.311,87.45768687,3.0625,45,5170.058,61,84.75504918,1.064735353,34,10,30,15,80,80,80,0,0,0,0,0,0,622.9337748,0.385429235,0.138952063,15.98190045,4.765034602,20.20256381,0.522019048,0.818901896,552.0159912,0.05014961
Netherlands,Amersfoort,n,32631,"Van Campenstraat, tussen Leusderweg en Graaf L...",2019,45,52.145075,5.38015,7690,39,79,4.051282051,8073.215,102.1925949,2.923076923,34,4654.807,46,101.1914565,1.070885601,25,8,30,0,83,83,83,0,2,4,2,10,7,1125.276752,0.30708962,0.14245975,9.490909091,1.769671025,21.07431419,0.726022926,0.778261291,623.065918,0.06113451
Netherlands,Amersfoort,n,32631,"Daltonstraat, tussen Marconistraat en Leusderw...",2019,45,52.14454,5.382109,14838,57,121,4.245614035,10096.938,83.4457686,3.035087719,52,6037.749,73,82.70889041,1.04256837,38,13,30,0,0,0,0,0,3,5,2,10,7,1092.522688,0.287856486,0.121937672,8.456621005,1.246617157,21.20428439,0.648251651,0.616650457,565.8701172,0.06120872
Netherlands,Amersfoort,n,32631,"Kapelweg, tussen Hugo de Grootlaan en Van Effe...",2019,45,52.140763,5.375903,11084,55,124,4.509090909,12078.722,97.40904839,3.218181818,55,6869.866,74,92.83602703,1.037994325,41,13,30,130,0,0,0,0,2,0,0,3,0,831.9515857,0.464134053,0.158908294,13.640553,4.077567684,18.85790791,0.529072087,0.914510808,430.4512024,0.03823282
Netherlands,Amersfoort,n,32631,"Voltastraat, tussen Scheltemalaan en Leusderwe...",2019,45,52.141877,5.380262,3633,41,92,4.487804878,8149.836,88.58517391,3.024390244,38,4377.728,50,87.55456,1.035150233,29,8,30,15,82,0,82,0,1,0,3,13,0,479.6100373,0.386641018,0.156046967,9.086757991,1.180804613,19.80153485,1.17260509,0.831863825,515.3110352,0.05556047
Netherlands,Amersfoort,n,32631,"Stephensonstraat, tussen Lorentzstraat en Dalt...",2019,45,52.143019,5.384941,8395,61,142,4.655737705,12537.492,88.29219718,3.081967213,58,6899.188,80,86.23985,1.023564834,47,11,30,103,57,0,57,0,2,0,0,2,0,592.0439292,0.334890534,0.114629818,8.268181818,1.122451199,20.27499778,0.850351269,0.738214432,536.9017334,0.05315204
Netherlands,Amersfoort,n,32631,"Laan 1914, tussen Loes van Overeenlaan en Stic...",2019,14,52.136621,5.360992,7550,18,46,5.111111111,6377.408,138.6393043,3.055555556,17,3188.704,23,138.6393043,1.235488556,15,1,50,0,49,52,52,0,2,1,0,0,0,697.132909,0.614630874,0.147384093,37.60091743,5.734284394,16.98319461,0.918906569,0.536127306,159.5147705,0.0070893
USA,Tampa,y,32617,Cass Street Cycle Track,2022,7,27.949749,-82.474853,981,40,120,6,14547.346,121.2278833,3.625,39,7273.673,60,121.2278833,1.000072918,12,27,,148,0,148,1,0,1,0,0,0,1,27.67892529,0.208529898,0.15446244,11.85909091,2.69395942,25.96178977,0.512290663,0.671699404,461.5526123,0.05549382
USA,Tampa,y,32617,Laurel Street Bridge South Side,2022,7,27.954618,-82.465246,1443,29,48,3.310344828,9864.891,205.5185625,3.068965517,26,7732.766,34,227.4342941,1.116770978,19,6,88.5137,135,139,0,217,0,0,0,0,0,2,0,0.197077503,0.186099565,5.733944954,7.704570551,24.12404136,0.967692974,0.845187786,172.0896301,0.01439071
USA,Tampa,y,32617,Nuccio Pkwy East of Nebraska - Green Spine Cycle Trac,2022,8,27.953794,-82.450425,612,55,104,3.781818182,14901.971,143.2881827,3.109090909,52,10563.852,69,153.0993043,1.031670789,40,12,56.3269,148,165,0,29,0,9,0,0,0,5,817.0952373,0.208668592,0.158424452,12.13302752,4.079003185,26.07259264,0.880892928,0.737365882,141.2828064,0.01786234
USA,Tampa,y,32617,Selmon Greenway Trail,2022,7,27.943787,-82.455662,18,50,89,3.56,11065.326,124.3295056,3.38,50,9107.355,69,131.9906522,1.033906385,34,13,56.3269,0,86,139,154,1,1,3,0,1,11,858.5810726,0.112724861,0.132530801,17.5915493,8.596173619,23.95308603,2.568103302,0.541516189,0,0.07789481
USA,Tampa,y,32617,Skyway Trail - U Path,2022,7,27.952782,-82.542139,1021,6,10,3.333333333,2775.596,277.5596,2.833333333,5,1387.798,5,277.5596,1.084444563,4,1,,140,140,165,166,0,2,0,0,0,0,281.4351783,0.49016256,0.279472562,5.470319635,2.215096685,23.40115315,1.35163514,0.808231155,0,0.01952041
USA,Tampa,y,32617,Skyway Park Trail @ Bayport Dr.,2022,7,27.96809,-82.550996,827,19,27,2.842105263,8891.205,329.3038889,2.842105263,17,7432.398,21,353.9237143,1.144639637,14,2,40.2335,220,1,1,0,0,0,0,0,0,0,890.3980817,0.350621855,0.256090923,6.013574661,2.630279028,23.60400612,0.802820707,0.905002553,71.2243042,0.01546131
USA,Tampa,y,32617,Courtney Campbell Causeway,2022,7,27.970726,-82.578859,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,153,0,154,0,0,0,0,0,2,1985.090641,-0.204171408,0.292432278,1.178082192,2.220755964,20.50705221,0.911005619,0.617119484,0,0
USA,Tampa,y,32617,Upper Tampa Bay Trail,2021,7,28.044279,-82.568654,3137,6,9,3,2442.024,271.336,2.833333333,5,1367.48,5,273.496,1.111603583,4,1,,135,0,0,0,0,0,0,0,0,0,923.721349,0.608088509,0.13167231,14.37899543,3.944560661,23.07486979,1.231228997,0.862279166,0,0
USA,Tampa,y,32617,Upper Tampa Bay Trail @ Manhattan/Gunn Hwy,2022,7,28.07255,-82.569756,1941,16,34,4.25,3217.579,94.63467647,3.0625,15,1926.8,21,91.75238095,1.264627491,12,3,,215,0,165,219,0,0,0,0,0,0,500.4820868,0.677704544,0.212212734,20.61971831,3.061342477,21.16685923,1.353415411,0.637441986,112.4263916,0.01403296
USA,Gainesville,n,32617,6th St. Trail North @1500 block,2022,11,29.666263,-82.325952,124,15,34,4.533333333,5199.943,152.9395,3.4,15,2744.982,19,144.4727368,1.003165239,8,5,,141,110,164,0,1,3,2,0,0,2,442.4218449,0.40677683,0.215849684,64.19178082,8.287622174,23.46635987,0.980909079,0.860440211,61.79111099,0.02822149
USA,Gainesville,n,32617,26N011-NE Waldo Rd North of NE 12th St,2020,40,29.664453,-82.302887,470,42,83,3.952380952,7527.949,90.69818072,2.928571429,37,4975.499,54,92.13887037,1.01127395,31,5,72.4203,177,82,89,0,2,4,0,0,0,6,1183.801088,0.432431591,0.222918469,50.77272727,10.34378082,22.72962757,1.308922001,0.788679368,223.6420441,0.02820748
USA,Gainesville,n,32617,26N016-6th St Trail N @1100 block,2021,36,29.660077,-82.328667,744,40,99,4.95,11256.869,113.7057475,3.4,40,6138.045,56,109.6079464,1.003844859,23,15,48.2802,0,115,168,0,0,2,1,1,1,2,957.6366539,0.411946708,0.236794237,62.11363636,11.28679017,22.53291016,0.679721404,0.867469071,104.8792114,0.03184171
USA,Gainesville,n,32617,Health at S Newell Rd,2020,34,29.639949,-82.341304,2230,27,49,3.62962963,7090.716,144.7084898,3.444444444,25,4815.271,35,137.5791714,1.02752698,13,9,56.3269,168,114,135,0,9,1,0,0,0,4,1385.385715,0.307206321,0.220196936,42.65753425,8.406160784,22.67321722,0.614442516,0.730933863,124.935257,0.04507668
USA,Gainesville,n,32617,SW 16th Ave and 10th Terr,2021,36,29.6366,-82.334244,503,14,32,4.571428571,3853.904,120.4345,2.928571429,12,2374.224,17,139.6602353,1.048564389,10,1,56.3269,176,0,88,0,0,2,0,0,0,0,36.15137893,0.455796939,0.224455954,34.34090909,6.947671885,23.30103427,1.900667651,0.735914761,621.4558716,0.03035026
USA,Gainesville,n,32617,University Commons at SW Archer Rd,2020,38,29.631318,-82.362908,727,23,41,3.565217391,7999.152,195.1012683,3.260869565,22,5043.838,31,162.7044516,1.018027126,14,8,72.4203,83,164,0,0,0,2,0,0,0,4,1156.629102,0.494434997,0.190049549,35.05479452,6.282301903,21.84222942,0.665387324,0.846573563,236.1283722,0.01908962
USA,Gainesville,n,32617,Pressley Field,2020,38,29.637651,-82.36509,1332,9,16,3.555555556,2085.899,130.3686875,3.222222222,9,1609.219,11,146.2926364,1.002521044,7,2,32.1868,0,164,131,0,4,0,0,0,0,0,828.9136405,0.424107467,0.202428886,27.01851852,5.958935838,23.47781711,0.452638507,0.9497424,182.4982758,0.01514912
USA,Gainesville,n,32617,Towne Parc Apts,2020,38,29.623783,-82.356114,162,10,18,3.6,4465.494,248.083,2.2,6,2232.747,9,248.083,1.020887348,6,0,,6,113,135,0,0,0,0,0,0,0,1003.171555,0.524154103,0.154964014,30.48858447,8.325765,22.48371058,1.125531038,0.955607154,275.318634,0.01614256
USA,Tallahassee,n,32616,W Pensacola St @ S. Copeland St.,2021,42,30.438782,-84.290056,95,31,65,4.193548387,8609.87,132.4595385,3.580645161,31,5493.033,43,127.7449535,1.003629507,13,18,48.2802,214,214,214,0,0,4,0,0,0,8,2234.657678,0.334925014,0.193184138,42.03286385,9.096449793,24.85976471,0.495526997,0.717134716,684.8237305,0.02959972
USA,Tallahassee,n,32616,Stadium Trail,2020,42,30.440843,-84.306896,504,24,49,4.083333333,8095.005,165.2041837,3.208333333,23,5271.837,31,170.0592581,1.030431804,16,7,56.3269,89,203,203,0,0,2,0,0,0,6,2415.580953,0.539936735,0.244181276,37.2962963,8.983791226,23.56426324,1.734628532,0.822246889,332.6566162,0.02249955
USA,Tallahassee,n,32616,St Marks Trail at Lake Elberta,2021,41,30.435132,-84.301186,280,22,42,3.818181818,4619.529,109.9887857,3.409090909,21,3257.051,30,108.5683667,1.035339913,11,9,56.3269,232,203,203,0,0,3,0,1,0,3,1755.694369,0.424604308,0.209314696,23.18348624,2.236745414,23.9503745,0.448054192,0.842459129,21.21774673,0.00963758
USA,Tallahassee,n,32616,FAMU Way at Cleveland St West,2021,41,30.43182,-84.295436,472,35,82,4.685714286,8887.977,108.3899634,3.228571429,34,5585.998,50,111.71996,1.0468126,22,11,40.2335,182,182,86,0,1,0,0,0,6,0,1627.376353,0.432530106,0.220337009,32.68493151,5.854889177,23.29362202,0.586991677,0.865025714,245.2349243,0.01504985
USA,Tallahassee,n,32616,Franklin Blvd at Smokey Hollow,2021,41,30.420903,-84.302184,410,25,46,3.68,5437.499,118.2065,3.04,25,2841.148,30,94.70493333,1.013214582,24,1,56.3269,134,236,238,0,0,0,0,0,0,0,45.60814051,0.45332707,0.245954451,27.62844037,6.128929621,22.50850461,0.649317538,0.887037949,231.2051086,0.01346559
USA,Tallahassee,n,32616,Lake Bradford Rd. @ Walcott St.,2021,41,30.415166,-84.304832,75,17,38,4.470588235,7824.45,205.9065789,3.117647059,16,3972.893,20,198.64465,1.022118804,12,4,40.2335,201,201,6,0,0,0,0,0,0,0,715.7276904,0.599367231,0.171193233,20.87671233,3.336303174,21.97736515,0.680145108,0.799063771,22.73262787,0.000033512
USA,Tallahassee,n,32616,Campbell Connector @ Meridian Rd.,2021,41,30.398372,-84.277146,12,17,35,4.117647059,6277.785,179.3652857,2.823529412,15,3343.494,18,185.7496667,1.000346544,14,1,40.2335,6,0,203,0,0,0,0,1,0,0,830.8321649,0.654187323,0.199284033,26.33486239,2.362314063,21.23784448,0.690971807,0.566723615,54.62768936,0.00120731
USA,Fort Lauderdale,n,32617,Andrews Ave South of SW 2nd St,2019,50,26.120239,-80.143285,1119,41,92,4.487804878,9476.897,103.00975,3.463414634,40,6177.912,61,101.2772459,1.026396331,18,20,40.2335,228,0,169,71,0,0,1,0,0,8,19.62903207,0.176737634,0.21625385,15.40825688,7.171767129,22.76709656,0.711803281,0.538595619,173.6918488,0.07560056
USA,Fort Lauderdale,n,32617,Sunrise Blvd East of NE 25th Ave,2019,50,26.167243,-80.146382,517,32,59,3.6875,7284.702,123.4695254,2.875,25,4435.875,36,123.21875,1.023626573,16,8,,70,208,0,208,0,4,0,1,1,2,252.7765932,0.304054767,0.260050816,7.399082569,1.597417377,25.29322409,0.890450944,0.63871422,136.4537354,0.02616069
USA,Fort Lauderdale,n,32617,Bayview Dr @ NE 12th St.,2021,46,26.141296,-80.114277,1138,21,56,5.333333333,9293.058,165.9474643,3.333333333,21,4894.062,30,163.1354,1.040763189,14,7,40.2335,33,192,0,196,0,0,0,0,0,0,489.2426292,0.434560244,0.190624377,8.377880184,1.49809991,24.49282204,0.711610493,0.719210372,357.4957275,0.02116641
USA,Fort Lauderdale,n,32617,#NAME?,2019,50,26.167162,-80.146355,313,32,59,3.6875,7284.702,123.4695254,2.875,25,4435.875,36,123.21875,1.023626573,16,8,,70,208,0,208,0,4,0,1,1,2,252.7765932,0.304182114,0.260840202,7.356164384,1.627698571,25.28353311,0.89297579,0.658706377,136.4537354,0.02667358
USA,Fort Lauderdale,n,32617,Bayview @ NE 39th St,2021,46,26.17678,-80.106549,1611,18,36,4,6201.152,172.2542222,2.444444444,13,3100.576,18,172.2542222,1.079272666,13,0,48.2802,0,231,238,208,0,0,0,0,0,0,500.7709567,0.389115244,0.223502977,8.12962963,1.960690509,24.44217484,0.527528843,0.747389886,156.8390808,0.00341444
USA,Miami,n,32617,West Ave @ Lincoln Road,2021,50,25.791565,-80.142513,6385,42,101,4.80952381,12144.839,120.2459307,3.214285714,38,6676.859,59,113.1671017,1.02460824,20,16,,60,83,107,36,2,3,15,2,14,10,1430.61797,0.156769436,0.167129706,9.930555556,2.775519916,24.75270589,0.755534319,0.47222691,1137.030518,0.06439512
USA,Miami,n,32617,Commodore Trail @ Aviation Ave,2021,50,25.731936,-80.233952,1538,20,39,3.9,5139.434,131.780359,3.25,18,3274.026,25,130.96104,1.002386097,10,7,48.2802,15,35,149,161,0,6,1,1,0,2,292.8503825,0.293878348,0.272444247,12.84186047,5.700519461,23.99265534,0.706183181,0.761557032,621.9923096,0.03409742
Netherlands,The Hague,y,32631,Oudemansstraat,2022,38,52.06007,4.327681,11055,82,175,4.268292683,12245.248,69.97284571,3.280487805,81,8886.089,116,76.60421552,1.01413497,56,22,30,129,144,120,118,1,0,9,12,12,13,1997.292671,0.240923625,0.094947451,2.564814815,1.069554668,21.40540455,0.234559202,0.646161608,1066.640503,0.07494744
Netherlands,The Hague,y,32631,Alberding Thijmstraat,2022,38,52.054913,4.312477,10503,81,172,4.24691358,11655.543,67.76478488,3.197530864,80,7854.933,115,68.30376522,1.031069718,55,20,30,121,26,121,170,1,2,7,3,5,4,2032.295222,0.294788871,0.180400341,1.182648402,1.600077144,21.30893711,0.689155141,0.59532192,1007.080322,0.0563023
Netherlands,The Hague,y,32631,Neherkade,2022,38,52.056915,4.311859,10611,64,129,4.03125,9587.805,74.32406977,3.171875,63,6762.575,90,75.13972222,1.039742897,45,14,50,129,165,165,8,1,3,7,4,5,4,2055.675855,0.309468629,0.203555726,1.237442922,1.93696671,20.52266383,0.991281987,0.741657859,1057.138428,0.04083787
Netherlands,The Hague,y,32631,Hildebrandplein,2022,38,52.054924,4.308899,58000,56,106,3.785714286,9177.508,86.58026415,3.321428571,56,6388.721,77,82.9704026,1.053396803,33,19,50,74,166,166,72,1,2,1,0,0,7,1997.389018,0.365905824,0.212154885,1.859813084,2.319960514,20.38335554,0.611962438,0.769167067,1126.900391,0.0367075
Netherlands,The Hague,y,32631,Asmansweg,2022,38,52.074204,4.291004,12795,46,97,4.217391304,9245.629,95.31576289,3.304347826,46,6174.645,63,98.0102381,1.114290291,33,12,50,76,170,76,0,1,1,4,0,4,21,1429.03772,0.267799269,0.162219279,2.939252336,2.041863589,20.96400181,0.582163139,0.601409387,1091.426758,0.05908138
Netherlands,The Hague,y,32631,Jan Linzelviaduct,2022,38,52.051216,4.357428,15719,4,3,1.5,2557.296,852.432,1.5,1,2557.296,3,852.432,1.01666528,1,0,100,4,191,0,118,0,0,0,0,1,0,502.2641428,0.538387497,0.257610015,-1.479452055,1.998466917,19.98497922,1.628404235,0.830728263,283.9714966,0.01219301
Netherlands,Leiden,n,32631,T29 Molentocht Zuid,2021,38,52.144745,4.516152,9386,29,63,4.344827586,7731.164,122.7168889,2.931034483,24,4824.337,35,137.8382,1.056536546,14,9,50,97,0,55,45,1,1,0,0,0,8,1219.997248,0.340054944,0.161822298,-0.543378995,2.032091731,19.61278851,0.572085613,0.681591248,320.1853027,0.04681605
Netherlands,Leiden,n,32631,T21 Heinekenpad,2021,38,52.142288,4.506924,9747,19,34,3.578947368,6250.353,183.8339118,3.473684211,19,5153.259,26,198.2022692,1.103595611,10,9,50,0,97,93,95,0,2,0,0,0,6,1740.152258,0.47199757,0.252944341,1.778301887,2.249297782,20.03135364,2.402568082,0.970909894,401.9226074,0.03058365
Netherlands,Leiden,n,32631,T16 Hoflandbrug Zuidzijde,2021,38,52.146439,4.46713,36636,47,102,4.340425532,9952.29,97.57147059,2.872340426,40,5282.52,57,92.67578947,1.056496449,32,8,30,87,0,79,47,0,2,0,0,0,7,2538.27374,0.462469859,0.195416024,0.703196347,1.815342732,18.88952135,0.821113823,0.825494915,517.6934814,0.02825965
Netherlands,Leiden,n,32631,T25 Spanjaardsbrug Zuidzijde,2021,38,52.161304,4.514149,70752,40,85,4.25,8541.713,100.4907412,2.825,33,4791.403,49,97.78373469,1.106150089,24,8,50,0,0,100,99,0,4,1,0,0,6,1895.631115,0.268158951,0.17777506,0.790909091,1.108606452,19.53879616,1.34054482,0.748243231,733.0982056,0.04832001
Netherlands,Leiden,n,32631,T27 Zijlbrug Zuid,2021,38,52.169369,4.514268,38584,24,42,3.5,5346.048,127.2868571,2.958333333,21,3752.384,28,134.0137143,1.0789855,14,6,30,0,0,0,0,0,0,1,0,0,5,996.0625897,0.43905895,0.207972321,1.812785388,2.347955684,19.14807185,1.411654242,0.830609031,720.003479,0.02530256
Netherlands,Leiden,n,32631,T08 Nachtegaallaan,2021,38,52.172138,4.46891,12283,21,49,4.666666667,3588.583,73.23638776,2.666666667,16,1839.255,25,73.5702,1.03561448,13,3,30,22,0,77,100,0,0,0,0,0,0,78.57937339,0.535614324,0.21453089,1.208333333,2.40333969,18.39709473,0.843191288,0.985481699,326.2019653,0.03158659
Netherlands,Leiden,n,32631,T09 Wassenaarseweg,2021,38,52.17033,4.45706,55810,10,18,3.6,3204.26,178.0144444,2.6,8,1602.13,9,178.0144444,1.045154063,8,0,65,101,63,0,101,2,4,0,0,0,0,1255.811212,0.460861035,0.182833335,1.445454545,1.681916459,18.4580411,0.682067009,0.798655998,335.5623779,0.02510342
Netherlands,Leiden,n,32631,T03 Haarlemmerweg,2021,38,52.172871,4.48989,19079,16,30,3.75,3399.606,113.3202,2.5625,12,2012.418,18,111.801,1.05498724,11,1,30,0,0,0,0,0,2,0,0,0,7,1784.221958,0.458923964,0.195672166,1.374429224,1.438696778,18.97467626,0.969015222,0.862554566,761.7689209,0.02051712
Netherlands,Leiden,n,32631,T06 Rijnsburgerweg (NO),2021,38,52.174278,4.47211,24502,40,95,4.75,7689.023,80.93708421,3,37,4456.686,53,84.08841509,1.02248371,25,9,30,100,101,101,100,0,4,0,0,0,7,1298.429606,0.523678277,0.195726059,2.69124424,2.280263308,18.55988083,0.676243654,0.96272451,441.6203613,0.04138469
Netherlands,Leiden,n,32631,T11 Ommedijkseweg,2021,38,52.15913,4.4486,36813,41,73,3.56097561,6595.407,90.3480411,2.682926829,33,4533.918,50,90.67836,1.036949789,30,3,50,71,20,22,22,0,2,0,0,0,0,1520.531847,0.429205817,0.224349628,0.904545455,1.658306166,18.25359109,0.723194587,0.821312429,428.8602295,0.01901428
Netherlands,Leiden,n,32631,T12 De Vink,2021,38,52.1497,4.46023,11142,41,73,3.56097561,6157.429,84.34834247,2.975609756,37,4240.551,52,81.54905769,1.069299479,30,7,50,0,101,1,63,3,1,0,0,0,0,2286.617438,0.564218508,0.187635191,3.253521127,2.105559218,18.4093562,1.036051848,0.850811042,311.4460144,0.01404641
Netherlands,Leiden,n,32631,T19 Lammebrug NO,2021,38,52.141186,4.486855,39526,52,99,3.807692308,13229.293,133.6292222,2.903846154,43,7830.17,65,120.4641538,1.040593382,25,14,50,0,71,80,99,0,1,1,0,0,11,1753.953981,0.42297915,0.215235438,1.798165138,2.73032517,18.42312258,1.461759373,0.834784321,432.2480774,0.02025457
Netherlands,Leiden,n,32631,T22 Hoge Rijndijk,2021,38,52.146713,4.522972,29204,37,71,3.837837838,5871.584,82.6983662,2.648648649,26,3543.395,44,80.53170455,1.074291174,17,9,50,0,59,0,44,0,2,0,0,1,5,1204.899024,0.420092201,0.175565997,1.12037037,1.711711254,18.94343849,0.399162144,0.854575429,385.5215454,0.04217418
Netherlands,Leiden,n,32631,T23 Leiderdorpsebrug,2021,38,52.152245,4.520962,30677,49,104,4.244897959,8683.731,83.49741346,2.857142857,39,5007.673,63,79.48687302,1.07487327,28,9,50,71,0,22,99,0,2,3,0,0,9,1272.72144,0.41528149,0.182157767,1.52293578,1.375382051,19.08901502,0.481147013,0.849793921,672.0413208,0.03994867
Netherlands,Zeist,n,32631,"Koppelweg, tussen Weteringlaan en Koppeldijk, ...",2020,37,52.084937,5.214354,3244,48,106,4.416666667,8194.327,77.3049717,2.666666667,39,4213.208,54,78.02237037,1.199638813,37,2,30,49,0,47,8,0,3,0,0,0,0,1304.468267,0.433811875,0.176497065,4.25,1.56561054,19.5151123,1.075794009,0.856521899,251.2595062,0.03918494
Netherlands,Zeist,n,32631,"Professor Lorentzlaan, tussen Jagerssingel en ...",2020,37,52.091252,5.259926,4814,21,40,3.80952381,7723.542,193.08855,3.142857143,21,3997.411,25,159.89644,1.105039416,14,5,30,18,0,59,0,1,2,0,0,0,0,959.4975553,0.562687714,0.151737683,12.06392694,2.470931482,15.90878059,1.186020437,0.791848242,190.4584198,0.02200815
Netherlands,Zeist,n,32631,"Thorbeckelaan, tussen WH Vliegenlaan en Panweg...",2020,37,52.100869,5.239938,7520,75,171,4.56,15433.366,90.25360234,2.866666667,67,8505.244,98,86.78820408,1.090625221,61,6,50,68,68,76,26,0,5,0,0,0,0,1700.194604,0.467914183,0.156068976,9.540909091,1.269630974,18.86072887,0.80076148,0.659501706,307.0546265,0.03021591
Netherlands,Zeist,n,32631,"Prinses Margrietlaan, tussen Arnhemse Bovenweg...",2020,37,52.072008,5.263345,1553,14,28,4,6115.22,218.4007143,2.785714286,12,3057.61,14,218.4007143,1.056838652,9,2,30,82,8,20,8,0,4,0,0,0,0,1078.116395,0.658241217,0.178488982,12.82648402,2.090865536,15.73334493,0.692415522,0.749225617,107.504425,0.01285283
